id,name,height_cm,weight_kg,type_list,abilities,evolutions,page_url
0542,Leavanny,1.2 m (3′11″),20.5 kg (45.2 lbs),"Bug, Grass, Route 6, 12, Lostlorn Forest","[{'name': 'Swarm', 'url': 'https://pokemondb.net/ability/swarm'}, {'name': 'Chlorophyll', 'url': 'https://pokemondb.net/ability/chlorophyll'}, {'name': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}]","[{'id': '', 'name': 'Sewaddle', 'url': 'https://pokemondb.net/pokedex/sewaddle'}, {'id': '', 'name': 'Swadloon', 'url': 'https://pokemondb.net/pokedex/swadloon'}, {'id': '', 'name': 'Leavanny', 'url': 'https://pokemondb.net/pokedex/leavanny'}]",https://pokemondb.net//pokedex/leavanny
0541,Swadloon,0.5 m (1′08″),7.3 kg (16.1 lbs),"Bug, Grass","[{'name': 'Leaf Guard', 'url': 'https://pokemondb.net/ability/leaf-guard'}, {'name': 'Chlorophyll', 'url': 'https://pokemondb.net/ability/chlorophyll'}, {'name': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}]","[{'id': '', 'name': 'Sewaddle', 'url': 'https://pokemondb.net/pokedex/sewaddle'}, {'id': '', 'name': 'Swadloon', 'url': 'https://pokemondb.net/pokedex/swadloon'}, {'id': '', 'name': 'Leavanny', 'url': 'https://pokemondb.net/pokedex/leavanny'}]",https://pokemondb.net//pokedex/swadloon
0540,Sewaddle,0.3 m (1′00″),2.5 kg (5.5 lbs),"Bug, Grass, Route 12, 20","[{'name': 'Swarm', 'url': 'https://pokemondb.net/ability/swarm'}, {'name': 'Chlorophyll', 'url': 'https://pokemondb.net/ability/chlorophyll'}, {'name': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}]","[{'id': '', 'name': 'Sewaddle', 'url': 'https://pokemondb.net/pokedex/sewaddle'}, {'id': '', 'name': 'Swadloon', 'url': 'https://pokemondb.net/pokedex/swadloon'}, {'id': '', 'name': 'Leavanny', 'url': 'https://pokemondb.net/pokedex/leavanny'}]",https://pokemondb.net//pokedex/sewaddle
0539,Sawk,1.4 m (4′07″),51.0 kg (112.4 lbs),"Fighting, Route 15, 18, 23, Victory Road, Pinwheel Forest","[{'name': 'Sturdy', 'url': 'https://pokemondb.net/ability/sturdy'}, {'name': 'Inner Focus', 'url': 'https://pokemondb.net/ability/inner-focus'}, {'name': 'Mold Breaker', 'url': 'https://pokemondb.net/ability/mold-breaker'}]",,https://pokemondb.net//pokedex/sawk
0538,Throh,1.3 m (4′03″),55.5 kg (122.4 lbs),"Fighting, Route 15, 18, 23, Victory Road, Pinwheel Forest","[{'name': 'Guts', 'url': 'https://pokemondb.net/ability/guts'}, {'name': 'Inner Focus', 'url': 'https://pokemondb.net/ability/inner-focus'}, {'name': 'Mold Breaker', 'url': 'https://pokemondb.net/ability/mold-breaker'}]",,https://pokemondb.net//pokedex/throh
0583,Vanillish,1.1 m (3′07″),41.0 kg (90.4 lbs),"Ice, Dragonspiral Tower, Giant Chasm","[{'name': 'Ice Body', 'url': 'https://pokemondb.net/ability/ice-body'}, {'name': 'Snow Cloak', 'url': 'https://pokemondb.net/ability/snow-cloak'}, {'name': 'Weak Armor', 'url': 'https://pokemondb.net/ability/weak-armor'}]","[{'id': '', 'name': 'Vanillite', 'url': 'https://pokemondb.net/pokedex/vanillite'}, {'id': '', 'name': 'Vanillish', 'url': 'https://pokemondb.net/pokedex/vanillish'}, {'id': '', 'name': 'Vanilluxe', 'url': 'https://pokemondb.net/pokedex/vanilluxe'}]",https://pokemondb.net//pokedex/vanillish
0582,Vanillite,0.4 m (1′04″),5.7 kg (12.6 lbs),Ice,"[{'name': 'Ice Body', 'url': 'https://pokemondb.net/ability/ice-body'}, {'name': 'Snow Cloak', 'url': 'https://pokemondb.net/ability/snow-cloak'}, {'name': 'Weak Armor', 'url': 'https://pokemondb.net/ability/weak-armor'}]","[{'id': '', 'name': 'Vanillite', 'url': 'https://pokemondb.net/pokedex/vanillite'}, {'id': '', 'name': 'Vanillish', 'url': 'https://pokemondb.net/pokedex/vanillish'}, {'id': '', 'name': 'Vanilluxe', 'url': 'https://pokemondb.net/pokedex/vanilluxe'}]",https://pokemondb.net//pokedex/vanillite
0581,Swanna,1.3 m (4′03″),24.2 kg (53.4 lbs),"Water, Flying","[{'name': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'name': 'Big Pecks', 'url': 'https://pokemondb.net/ability/big-pecks'}, {'name': 'Hydration', 'url': 'https://pokemondb.net/ability/hydration'}]","[{'id': '', 'name': 'Ducklett', 'url': 'https://pokemondb.net/pokedex/ducklett'}, {'id': '', 'name': 'Swanna', 'url': 'https://pokemondb.net/pokedex/swanna'}]",https://pokemondb.net//pokedex/swanna
0580,Ducklett,0.5 m (1′08″),5.5 kg (12.1 lbs),"Water, Flying, Route 7","[{'name': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'name': 'Big Pecks', 'url': 'https://pokemondb.net/ability/big-pecks'}, {'name': 'Hydration', 'url': 'https://pokemondb.net/ability/hydration'}]","[{'id': '', 'name': 'Ducklett', 'url': 'https://pokemondb.net/pokedex/ducklett'}, {'id': '', 'name': 'Swanna', 'url': 'https://pokemondb.net/pokedex/swanna'}]",https://pokemondb.net//pokedex/ducklett
0579,Reuniclus,1.0 m (3′03″),20.1 kg (44.3 lbs),"Psychic, Route 9","[{'name': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}, {'name': 'Magic Guard', 'url': 'https://pokemondb.net/ability/magic-guard'}, {'name': 'Regenerator', 'url': 'https://pokemondb.net/ability/regenerator'}]","[{'id': '', 'name': 'Solosis', 'url': 'https://pokemondb.net/pokedex/solosis'}, {'id': '', 'name': 'Duosion', 'url': 'https://pokemondb.net/pokedex/duosion'}, {'id': '', 'name': 'Reuniclus', 'url': 'https://pokemondb.net/pokedex/reuniclus'}]",https://pokemondb.net//pokedex/reuniclus
0578,Duosion,0.6 m (2′00″),8.0 kg (17.6 lbs),"Psychic, Route 9","[{'name': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}, {'name': 'Magic Guard', 'url': 'https://pokemondb.net/ability/magic-guard'}, {'name': 'Regenerator', 'url': 'https://pokemondb.net/ability/regenerator'}]","[{'id': '', 'name': 'Solosis', 'url': 'https://pokemondb.net/pokedex/solosis'}, {'id': '', 'name': 'Duosion', 'url': 'https://pokemondb.net/pokedex/duosion'}, {'id': '', 'name': 'Reuniclus', 'url': 'https://pokemondb.net/pokedex/reuniclus'}]",https://pokemondb.net//pokedex/duosion
0577,Solosis,0.3 m (1′00″),1.0 kg (2.2 lbs),"Psychic, Route 5, 16","[{'name': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}, {'name': 'Magic Guard', 'url': 'https://pokemondb.net/ability/magic-guard'}, {'name': 'Regenerator', 'url': 'https://pokemondb.net/ability/regenerator'}]","[{'id': '', 'name': 'Solosis', 'url': 'https://pokemondb.net/pokedex/solosis'}, {'id': '', 'name': 'Duosion', 'url': 'https://pokemondb.net/pokedex/duosion'}, {'id': '', 'name': 'Reuniclus', 'url': 'https://pokemondb.net/pokedex/reuniclus'}]",https://pokemondb.net//pokedex/solosis
0576,Gothitelle,1.5 m (4′11″),44.0 kg (97.0 lbs),Psychic,"[{'name': 'Frisk', 'url': 'https://pokemondb.net/ability/frisk'}, {'name': 'Competitive', 'url': 'https://pokemondb.net/ability/competitive'}, {'name': 'Shadow Tag', 'url': 'https://pokemondb.net/ability/shadow-tag'}]","[{'id': '', 'name': 'Gothita', 'url': 'https://pokemondb.net/pokedex/gothita'}, {'id': '', 'name': 'Gothorita', 'url': 'https://pokemondb.net/pokedex/gothorita'}, {'id': '', 'name': 'Gothitelle', 'url': 'https://pokemondb.net/pokedex/gothitelle'}]",https://pokemondb.net//pokedex/gothitelle
0634,Zweilous,1.4 m (4′07″),50.0 kg (110.2 lbs),"Dark, Dragon, Victory Road","[{'name': 'Hustle', 'url': 'https://pokemondb.net/ability/hustle'}]","[{'id': '', 'name': 'Deino', 'url': 'https://pokemondb.net/pokedex/deino'}, {'id': '', 'name': 'Zweilous', 'url': 'https://pokemondb.net/pokedex/zweilous'}, {'id': '', 'name': 'Hydreigon', 'url': 'https://pokemondb.net/pokedex/hydreigon'}]",https://pokemondb.net//pokedex/zweilous
0633,Deino,0.8 m (2′07″),17.3 kg (38.1 lbs),"Dark, Dragon","[{'name': 'Hustle', 'url': 'https://pokemondb.net/ability/hustle'}]","[{'id': '', 'name': 'Deino', 'url': 'https://pokemondb.net/pokedex/deino'}, {'id': '', 'name': 'Zweilous', 'url': 'https://pokemondb.net/pokedex/zweilous'}, {'id': '', 'name': 'Hydreigon', 'url': 'https://pokemondb.net/pokedex/hydreigon'}]",https://pokemondb.net//pokedex/deino
0632,Durant,0.3 m (1′00″),33.0 kg (72.8 lbs),"Bug, Steel, Twist Mountain, Clay Tunnel, Underground Ruins","[{'name': 'Swarm', 'url': 'https://pokemondb.net/ability/swarm'}, {'name': 'Hustle', 'url': 'https://pokemondb.net/ability/hustle'}, {'name': 'Truant', 'url': 'https://pokemondb.net/ability/truant'}]",,https://pokemondb.net//pokedex/durant
0631,Heatmor,1.4 m (4′07″),58.0 kg (127.9 lbs),"Fire, Twist Mountain","[{'name': 'Gluttony', 'url': 'https://pokemondb.net/ability/gluttony'}, {'name': 'Flash Fire', 'url': 'https://pokemondb.net/ability/flash-fire'}, {'name': 'White Smoke', 'url': 'https://pokemondb.net/ability/white-smoke'}]",,https://pokemondb.net//pokedex/heatmor
0630,Mandibuzz,1.2 m (3′11″),39.5 kg (87.1 lbs),"Dark, Flying","[{'name': 'Big Pecks', 'url': 'https://pokemondb.net/ability/big-pecks'}, {'name': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}, {'name': 'Weak Armor', 'url': 'https://pokemondb.net/ability/weak-armor'}]","[{'id': '', 'name': 'Vullaby', 'url': 'https://pokemondb.net/pokedex/vullaby'}, {'id': '', 'name': 'Mandibuzz', 'url': 'https://pokemondb.net/pokedex/mandibuzz'}]",https://pokemondb.net//pokedex/mandibuzz
0629,Vullaby,0.5 m (1′08″),9.0 kg (19.8 lbs),"Dark, Flying","[{'name': 'Big Pecks', 'url': 'https://pokemondb.net/ability/big-pecks'}, {'name': 'Overcoat', 'url': 'https://pokemondb.net/ability/overcoat'}, {'name': 'Weak Armor', 'url': 'https://pokemondb.net/ability/weak-armor'}]","[{'id': '', 'name': 'Vullaby', 'url': 'https://pokemondb.net/pokedex/vullaby'}, {'id': '', 'name': 'Mandibuzz', 'url': 'https://pokemondb.net/pokedex/mandibuzz'}]",https://pokemondb.net//pokedex/vullaby
0628,Braviary,1.5 m (4′11″),41.0 kg (90.4 lbs),"Normal, Flying, Psychic, Flying, Route 11, Village Bridge","[{'name': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'name': 'Sheer Force', 'url': 'https://pokemondb.net/ability/sheer-force'}, {'name': 'Defiant', 'url': 'https://pokemondb.net/ability/defiant'}, {'name': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'name': 'Sheer Force', 'url': 'https://pokemondb.net/ability/sheer-force'}, {'name': 'Tinted Lens', 'url': 'https://pokemondb.net/ability/tinted-lens'}]","[{'id': '', 'name': 'Rufflet', 'url': 'https://pokemondb.net/pokedex/rufflet'}, {'id': '', 'name': 'Braviary', 'url': 'https://pokemondb.net/pokedex/braviary'}, {'id': '', 'name': 'Braviary', 'url': 'https://pokemondb.net/pokedex/braviary'}]",https://pokemondb.net//pokedex/braviary
0627,Rufflet,0.5 m (1′08″),10.5 kg (23.1 lbs),"Normal, Flying, Route 10, 11, Victory Road, Village Bridge","[{'name': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'name': 'Sheer Force', 'url': 'https://pokemondb.net/ability/sheer-force'}, {'name': 'Hustle', 'url': 'https://pokemondb.net/ability/hustle'}]","[{'id': '', 'name': 'Rufflet', 'url': 'https://pokemondb.net/pokedex/rufflet'}, {'id': '', 'name': 'Braviary', 'url': 'https://pokemondb.net/pokedex/braviary'}, {'id': '', 'name': 'Braviary', 'url': 'https://pokemondb.net/pokedex/braviary'}]",https://pokemondb.net//pokedex/rufflet
0682,Spritzee,0.2 m (0′08″),0.5 kg (1.1 lbs),"Fairy, Route 7","[{'name': 'Healer', 'url': 'https://pokemondb.net/ability/healer'}, {'name': 'Aroma Veil', 'url': 'https://pokemondb.net/ability/aroma-veil'}]","[{'id': '', 'name': 'Spritzee', 'url': 'https://pokemondb.net/pokedex/spritzee'}, {'id': '', 'name': 'Aromatisse', 'url': 'https://pokemondb.net/pokedex/aromatisse'}]",https://pokemondb.net//pokedex/spritzee
0681,Aegislash,1.7 m (5′07″),53.0 kg (116.8 lbs),"Steel, Ghost, Steel, Ghost","[{'name': 'Stance Change', 'url': 'https://pokemondb.net/ability/stance-change'}, {'name': 'Stance Change', 'url': 'https://pokemondb.net/ability/stance-change'}]","[{'id': '', 'name': 'Honedge', 'url': 'https://pokemondb.net/pokedex/honedge'}, {'id': '', 'name': 'Doublade', 'url': 'https://pokemondb.net/pokedex/doublade'}, {'id': '', 'name': 'Aegislash', 'url': 'https://pokemondb.net/pokedex/aegislash'}]",https://pokemondb.net//pokedex/aegislash
0680,Doublade,0.8 m (2′07″),4.5 kg (9.9 lbs),"Steel, Ghost","[{'name': 'No Guard', 'url': 'https://pokemondb.net/ability/no-guard'}]","[{'id': '', 'name': 'Honedge', 'url': 'https://pokemondb.net/pokedex/honedge'}, {'id': '', 'name': 'Doublade', 'url': 'https://pokemondb.net/pokedex/doublade'}, {'id': '', 'name': 'Aegislash', 'url': 'https://pokemondb.net/pokedex/aegislash'}]",https://pokemondb.net//pokedex/doublade
0679,Honedge,0.8 m (2′07″),2.0 kg (4.4 lbs),"Steel, Ghost","[{'name': 'No Guard', 'url': 'https://pokemondb.net/ability/no-guard'}]","[{'id': '', 'name': 'Honedge', 'url': 'https://pokemondb.net/pokedex/honedge'}, {'id': '', 'name': 'Doublade', 'url': 'https://pokemondb.net/pokedex/doublade'}, {'id': '', 'name': 'Aegislash', 'url': 'https://pokemondb.net/pokedex/aegislash'}]",https://pokemondb.net//pokedex/honedge
0678,Meowstic,0.6 m (2′00″),8.5 kg (18.7 lbs),"Psychic, Psychic","[{'name': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'name': 'Infiltrator', 'url': 'https://pokemondb.net/ability/infiltrator'}, {'name': 'Prankster', 'url': 'https://pokemondb.net/ability/prankster'}, {'name': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'name': 'Infiltrator', 'url': 'https://pokemondb.net/ability/infiltrator'}, {'name': 'Competitive', 'url': 'https://pokemondb.net/ability/competitive'}]","[{'id': '', 'name': 'Espurr', 'url': 'https://pokemondb.net/pokedex/espurr'}, {'id': '', 'name': 'Meowstic', 'url': 'https://pokemondb.net/pokedex/meowstic'}, {'id': '', 'name': 'Meowstic', 'url': 'https://pokemondb.net/pokedex/meowstic'}]",https://pokemondb.net//pokedex/meowstic
0677,Espurr,0.3 m (1′00″),3.5 kg (7.7 lbs),Psychic,"[{'name': 'Keen Eye', 'url': 'https://pokemondb.net/ability/keen-eye'}, {'name': 'Infiltrator', 'url': 'https://pokemondb.net/ability/infiltrator'}, {'name': 'Own Tempo', 'url': 'https://pokemondb.net/ability/own-tempo'}]","[{'id': '', 'name': 'Espurr', 'url': 'https://pokemondb.net/pokedex/espurr'}, {'id': '', 'name': 'Meowstic', 'url': 'https://pokemondb.net/pokedex/meowstic'}, {'id': '', 'name': 'Meowstic', 'url': 'https://pokemondb.net/pokedex/meowstic'}]",https://pokemondb.net//pokedex/espurr
0676,Furfrou,1.2 m (3′11″),28.0 kg (61.7 lbs),Normal,"[{'name': 'Fur Coat', 'url': 'https://pokemondb.net/ability/fur-coat'}]",,https://pokemondb.net//pokedex/furfrou
0675,Pangoro,2.1 m (6′11″),136.0 kg (299.8 lbs),"Fighting, Dark","[{'name': 'Iron Fist', 'url': 'https://pokemondb.net/ability/iron-fist'}, {'name': 'Mold Breaker', 'url': 'https://pokemondb.net/ability/mold-breaker'}, {'name': 'Scrappy', 'url': 'https://pokemondb.net/ability/scrappy'}]","[{'id': '', 'name': 'Pancham', 'url': 'https://pokemondb.net/pokedex/pancham'}, {'id': '', 'name': 'Pangoro', 'url': 'https://pokemondb.net/pokedex/pangoro'}]",https://pokemondb.net//pokedex/pangoro
0720,Hoopa,0.5 m (1′08″),9.0 kg (19.8 lbs),"Psychic, Ghost, Psychic, Dark","[{'name': 'Magician', 'url': 'https://pokemondb.net/ability/magician'}, {'name': 'Magician', 'url': 'https://pokemondb.net/ability/magician'}]",,https://pokemondb.net//pokedex/hoopa
0719,Diancie,0.7 m (2′04″),8.8 kg (19.4 lbs),"Rock, Fairy, Rock, Fairy","[{'name': 'Clear Body', 'url': 'https://pokemondb.net/ability/clear-body'}, {'name': 'Magic Bounce', 'url': 'https://pokemondb.net/ability/magic-bounce'}]",,https://pokemondb.net//pokedex/diancie
0718,Zygarde,5.0 m (16′05″),305.0 kg (672.4 lbs),"Dragon, Ground, Dragon, Ground, Dragon, Ground","[{'name': 'Aura Break', 'url': 'https://pokemondb.net/ability/aura-break'}, {'name': 'Power Construct', 'url': 'https://pokemondb.net/ability/power-construct'}, {'name': 'Aura Break', 'url': 'https://pokemondb.net/ability/aura-break'}, {'name': 'Power Construct', 'url': 'https://pokemondb.net/ability/power-construct'}, {'name': 'Power Construct', 'url': 'https://pokemondb.net/ability/power-construct'}]",,https://pokemondb.net//pokedex/zygarde
0717,Yveltal,5.8 m (19′00″),203.0 kg (447.5 lbs),"Dark, Flying, Team Flare HQ","[{'name': 'Dark Aura', 'url': 'https://pokemondb.net/ability/dark-aura'}]",,https://pokemondb.net//pokedex/yveltal
0716,Xerneas,3.0 m (9′10″),215.0 kg (474.0 lbs),Fairy,"[{'name': 'Fairy Aura', 'url': 'https://pokemondb.net/ability/fairy-aura'}]",,https://pokemondb.net//pokedex/xerneas
0715,Noivern,1.5 m (4′11″),85.0 kg (187.4 lbs),"Flying, Dragon","[{'name': 'Frisk', 'url': 'https://pokemondb.net/ability/frisk'}, {'name': 'Infiltrator', 'url': 'https://pokemondb.net/ability/infiltrator'}, {'name': 'Telepathy', 'url': 'https://pokemondb.net/ability/telepathy'}]","[{'id': '', 'name': 'Noibat', 'url': 'https://pokemondb.net/pokedex/noibat'}, {'id': '', 'name': 'Noivern', 'url': 'https://pokemondb.net/pokedex/noivern'}]",https://pokemondb.net//pokedex/noivern
0714,Noibat,0.5 m (1′08″),8.0 kg (17.6 lbs),"Flying, Dragon","[{'name': 'Frisk', 'url': 'https://pokemondb.net/ability/frisk'}, {'name': 'Infiltrator', 'url': 'https://pokemondb.net/ability/infiltrator'}, {'name': 'Telepathy', 'url': 'https://pokemondb.net/ability/telepathy'}]","[{'id': '', 'name': 'Noibat', 'url': 'https://pokemondb.net/pokedex/noibat'}, {'id': '', 'name': 'Noivern', 'url': 'https://pokemondb.net/pokedex/noivern'}]",https://pokemondb.net//pokedex/noibat
0713,Avalugg,2.0 m (6′07″),505.0 kg (1113.3 lbs),"Ice, Ice, Rock","[{'name': 'Own Tempo', 'url': 'https://pokemondb.net/ability/own-tempo'}, {'name': 'Ice Body', 'url': 'https://pokemondb.net/ability/ice-body'}, {'name': 'Sturdy', 'url': 'https://pokemondb.net/ability/sturdy'}, {'name': 'Strong Jaw', 'url': 'https://pokemondb.net/ability/strong-jaw'}, {'name': 'Ice Body', 'url': 'https://pokemondb.net/ability/ice-body'}, {'name': 'Sturdy', 'url': 'https://pokemondb.net/ability/sturdy'}]","[{'id': '', 'name': 'Bergmite', 'url': 'https://pokemondb.net/pokedex/bergmite'}, {'id': '', 'name': 'Avalugg', 'url': 'https://pokemondb.net/pokedex/avalugg'}, {'id': '', 'name': 'Avalugg', 'url': 'https://pokemondb.net/pokedex/avalugg'}]",https://pokemondb.net//pokedex/avalugg
0740,Crabominable,1.7 m (5′07″),180.0 kg (396.8 lbs),"Fighting, Ice","[{'name': 'Hyper Cutter', 'url': 'https://pokemondb.net/ability/hyper-cutter'}, {'name': 'Iron Fist', 'url': 'https://pokemondb.net/ability/iron-fist'}, {'name': 'Anger Point', 'url': 'https://pokemondb.net/ability/anger-point'}]","[{'id': '', 'name': 'Crabrawler', 'url': 'https://pokemondb.net/pokedex/crabrawler'}, {'id': '', 'name': 'Crabominable', 'url': 'https://pokemondb.net/pokedex/crabominable'}]",https://pokemondb.net//pokedex/crabominable
0739,Crabrawler,0.6 m (2′00″),7.0 kg (15.4 lbs),"Fighting, Route 2, 3, 4, 5, 8, 10, 16, 17, Berry Fields, Poni Wilds, Poni Plains, Ula'ula Beach","[{'name': 'Hyper Cutter', 'url': 'https://pokemondb.net/ability/hyper-cutter'}, {'name': 'Iron Fist', 'url': 'https://pokemondb.net/ability/iron-fist'}, {'name': 'Anger Point', 'url': 'https://pokemondb.net/ability/anger-point'}]","[{'id': '', 'name': 'Crabrawler', 'url': 'https://pokemondb.net/pokedex/crabrawler'}, {'id': '', 'name': 'Crabominable', 'url': 'https://pokemondb.net/pokedex/crabominable'}]",https://pokemondb.net//pokedex/crabrawler
0738,Vikavolt,1.5 m (4′11″),45.0 kg (99.2 lbs),"Bug, Electric, Blush Mountain, Heahea Beach","[{'name': 'Levitate', 'url': 'https://pokemondb.net/ability/levitate'}]","[{'id': '', 'name': 'Grubbin', 'url': 'https://pokemondb.net/pokedex/grubbin'}, {'id': '', 'name': 'Charjabug', 'url': 'https://pokemondb.net/pokedex/charjabug'}, {'id': '', 'name': 'Vikavolt', 'url': 'https://pokemondb.net/pokedex/vikavolt'}]",https://pokemondb.net//pokedex/vikavolt
0737,Charjabug,0.5 m (1′08″),10.5 kg (23.1 lbs),"Bug, Electric","[{'name': 'Battery', 'url': 'https://pokemondb.net/ability/battery'}]","[{'id': '', 'name': 'Grubbin', 'url': 'https://pokemondb.net/pokedex/grubbin'}, {'id': '', 'name': 'Charjabug', 'url': 'https://pokemondb.net/pokedex/charjabug'}, {'id': '', 'name': 'Vikavolt', 'url': 'https://pokemondb.net/pokedex/vikavolt'}]",https://pokemondb.net//pokedex/charjabug
0736,Grubbin,0.4 m (1′04″),4.4 kg (9.7 lbs),"Bug, Route 1, 4, 5, 6, Blush Mountain","[{'name': 'Swarm', 'url': 'https://pokemondb.net/ability/swarm'}]","[{'id': '', 'name': 'Grubbin', 'url': 'https://pokemondb.net/pokedex/grubbin'}, {'id': '', 'name': 'Charjabug', 'url': 'https://pokemondb.net/pokedex/charjabug'}, {'id': '', 'name': 'Vikavolt', 'url': 'https://pokemondb.net/pokedex/vikavolt'}]",https://pokemondb.net//pokedex/grubbin
